Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	tree_length
0	-1270.564	-1483.043	212.479	1.58207	2.599699	4.3035	0.9640967
6	-1274.422	-1487.027	212.6053	1.748566	2.729132	3.585114	0.8426452
12	-1269.437	-1481.757	212.3194	1.511608	2.835542	3.534741	1.309992
18	-1271.954	-1484.357	212.4031	1.464495	3.087731	3.162581	1.309992
24	-1276.388	-1488.79	212.402	2.007125	3.837222	2.756807	0.5533603
30	-1270.163	-1479.859	209.6958	1.120479	2.511934	5.823644	2.955684
36	-1265.527	-1476.119	210.5915	1.112837	2.511934	5.823644	2.409493
42	-1278.671	-1489.926	211.2558	1.277799	2.552552	5.823644	1.853913
48	-1270.998	-1481.978	210.9793	1.198682	2.853173	5.823644	2.000207
54	-1264.08	-1475.73	211.6498	1.313462	3.197291	3.836801	1.760803
60	-1273.144	-1484.649	211.5055	1.272054	3.740843	3.179642	1.916458
66	-1266.029	-1477.544	211.5158	1.085792	2.997404	3.179642	2.222882
72	-1259.339	-1470.265	210.926	0.9985392	2.590082	3.179642	2.761635
78	-1273.347	-1483.47	210.1237	0.9659106	2.788494	3.50586	3.132566
84	-1264.157	-1474.952	210.7948	0.9741467	2.787019	3.50586	2.723185
90	-1260.538	-1470.335	209.797	1.079088	3.374746	4.772408	2.863816
96	-1258.481	-1469.459	210.9779	0.9364978	3.374746	3.022546	2.601106
102	-1267.122	-1476.942	209.8199	0.7762978	3.485275	3.992131	3.152917
108	-1268.482	-1479.352	210.8705	0.8062597	3.485275	2.597507	2.837634
114	-1260.519	-1470.934	210.4146	1.061745	3.084851	4.466365	2.623784
120	-1259.028	-1470.438	211.4099	1.263789	3.232757	3.975318	1.917298
126	-1254.341	-1466.021	211.6799	1.200008	3.232757	3.975318	1.775869
132	-1253.987	-1465.802	211.8154	1.246543	2.875569	3.692025	1.821829
138	-1251.907	-1464.147	212.2394	1.145886	3.68289	2.756951	1.633875
144	-1253.485	-1465.325	211.8399	1.226282	5.012331	2.541024	1.633875
150	-1252.579	-1464.364	211.7858	1.275866	5.012331	3.290625	1.392706
156	-1265.399	-1476.972	211.5733	1.239608	5.012331	3.850156	1.425222
162	-1275.383	-1487.055	211.672	1.166064	5.012331	2.2555	1.894565
168	-1268.718	-1480.916	212.1976	1.123889	4.602475	2.21982	1.653918
174	-1261.653	-1473.081	211.4276	1.247391	4.095492	2.823496	2.005388
180	-1257.361	-1468.856	211.495	1.064002	4.458019	2.823496	2.005615
186	-1260.679	-1473.111	212.4315	1.175578	5.028672	1.94873	1.46625
192	-1261.556	-1474.066	212.5107	1.403368	5.028672	2.101761	1.144361
198	-1270.189	-1482.993	212.8039	1.641794	4.401498	2.101761	0.7780426
204	-1264.758	-1477.676	212.9175	1.608509	3.974153	2.101761	0.8534514
210	-1271.368	-1484.257	212.8894	1.696259	3.266983	2.101761	1.062605
216	-1256.237	-1469.068	212.8303	1.713669	3.266983	2.656102	0.7981156
222	-1264.468	-1476.64	212.1716	1.713467	4.465	3.292065	0.754631
228	-1260.772	-1472.863	212.091	1.548586	3.335299	3.292065	1.371011
234	-1262.115	-1475.419	213.3038	1.530523	3.59503	1.665078	0.9591752
240	-1261.24	-1474.515	213.2753	1.581155	3.661513	1.665078	0.9093637
246	-1273.047	-1486.153	213.1062	1.626719	3.554402	1.919234	0.9093637
252	-1257.067	-1470.139	213.0715	1.96346	3.554402	1.763034	0.5960916
258	-1263.92	-1477.126	213.206	1.82111	3.554402	1.763034	0.6182899
264	-1269.432	-1482.505	213.0723	1.588468	3.016014	2.353055	0.9556692
270	-1278.859	-1491.247	212.3876	1.588468	3.12518	3.670437	1.030907
276	-1271.663	-1484.415	212.752	1.478687	3.810066	2.302421	1.103054
282	-1272.117	-1483.911	211.7937	1.414085	5.506553	3.37288	1.134606
288	-1257.792	-1470.789	212.997	1.476958	5.506553	1.06772	1.194407
294	-1259.789	-1472.169	212.3805	1.474648	5.24406	2.001917	1.194407
300	-1250.693	-1462.662	211.9692	1.173897	5.24406	2.001917	1.737965
306	-1260.031	-1472.161	212.1302	1.136978	5.24406	2.259702	1.545102
312	-1251.561	-1462.74	211.1783	0.9750432	4.15044	2.521334	2.42205
318	-1258.698	-1469.89	211.1926	0.9864881	4.129129	2.483142	2.42205
324	-1254.924	-1466.065	211.1408	1.075401	3.355102	4.263674	2.126226
330	-1258.934	-1470.175	211.2404	1.066369	2.375715	5.02504	2.202251
